city,timestamp,temperature,season
New York,2010-03-23,13.170661671342142,spring
New York,2010-03-24,3.694730285999378,spring
New York,2010-03-25,10.310863605550816,spring
New York,2010-03-26,19.126676187607984,spring
New York,2010-03-27,13.49989353391274,spring
New York,2010-03-28,18.546679113649333,spring
New York,2010-03-29,13.84675584887615,spring
New York,2010-03-30,19.616725846053953,spring
New York,2010-03-31,7.6162538671777416,spring
New York,2010-04-01,19.564070248004754,spring
New York,2010-04-02,9.736141344802647,spring
New York,2010-04-03,13.386173689486398,spring
New York,2010-04-04,1.2916627413867925,spring
New York,2010-04-05,12.150796366406128,spring
New York,2010-04-06,6.523677397339328,spring
New York,2010-04-07,1.444325601053988,spring
New York,2010-04-08,14.563463584105097,spring
New York,2010-04-09,9.396591730280168,spring
New York,2010-04-10,16.58674671329043,spring
New York,2010-04-11,11.286156717225426,spring
New York,2010-04-12,5.057740483576265,spring
New York,2010-04-13,9.36575704426748,spring
New York,2010-04-14,3.4371095134832945,spring
New York,2010-04-15,13.061543414974599,spring
New York,2010-04-16,15.783008442006,spring
New York,2010-04-17,4.2558792063545505,spring
New York,2010-04-18,18.631118758647325,spring
New York,2010-04-19,-3.976612084926245,spring
New York,2010-04-20,6.667679834093913,spring
New York,2010-04-21,13.070509772915639,spring
New York,2010-04-22,13.728087263786692,spring
New York,2010-04-23,11.491507933090565,spring
New York,2010-04-24,4.078633308956034,spring
New York,2010-04-25,3.3423856830281826,spring
New York,2010-04-26,10.516142403719662,spring
New York,2010-04-27,14.755988244913288,spring
New York,2010-04-28,10.926488022271878,spring
New York,2010-04-29,10.923297600033216,spring
New York,2010-04-30,11.619783702580325,spring
New York,2010-05-01,5.330240027503529,spring
New York,2010-05-02,7.011026325665406,spring
New York,2010-05-03,4.213268111088039,spring
New York,2010-05-04,11.293943256149186,spring
New York,2010-05-05,13.437719851654213,spring
New York,2010-05-06,14.8825284623389,spring
New York,2010-05-07,9.853290354293229,spring
New York,2010-05-08,11.464979594435787,spring
New York,2010-05-09,18.5384912019088,spring
New York,2010-05-10,14.743365492023194,spring
New York,2010-05-11,14.415608651399664,spring
New York,2010-05-12,5.318037814338055,spring
New York,2010-05-13,9.590375047073008,spring
New York,2010-05-14,8.456167386430085,spring
New York,2010-05-15,13.06837086849525,spring
New York,2010-05-16,21.926648375050913,spring
New York,2010-05-17,20.142906243090742,spring
New York,2010-05-18,11.181500362954395,spring
New York,2010-05-19,-3.90865546536649,spring
New York,2010-05-20,16.249023433853935,spring
New York,2010-05-21,9.107535969123154,spring
New York,2010-05-22,14.439010565111504,spring
New York,2010-05-23,12.479830060168402,spring
New York,2010-05-24,3.3648337690740036,spring
New York,2010-05-25,10.358515602259045,spring
New York,2010-05-26,11.108294662871668,spring
New York,2010-05-27,16.641826175074122,spring
New York,2010-05-28,13.69109253164168,spring
New York,2010-05-29,12.280568245589102,spring
New York,2010-05-30,1.8829776988734075,spring
New York,2010-05-31,11.554016526426999,spring
New York,2010-06-01,33.554514118683215,summer
New York,2010-06-02,21.571674392887804,summer
New York,2010-06-03,26.812706250041632,summer
New York,2010-06-04,18.493504603399394,summer
New York,2010-06-05,22.731031423860795,summer
New York,2010-06-06,29.106715841260595,summer
New York,2010-06-07,26.354655231075085,summer
New York,2010-06-08,33.94559488728442,summer
New York,2010-06-09,26.75668423259743,summer
New York,2010-06-10,27.880532618423334,summer
New York,2010-06-11,32.279277484739666,summer
New York,2010-06-12,27.285861494016704,summer
New York,2010-06-13,30.497492376942873,summer
New York,2010-06-14,22.4391664344568,summer
New York,2010-06-15,37.65111833344229,summer
New York,2010-06-16,25.095260497748512,summer
New York,2010-06-17,31.13831174988429,summer
New York,2010-06-18,21.674247596836036,summer
New York,2010-06-19,29.230629669678308,summer
New York,2010-06-20,28.103347606307896,summer
New York,2010-06-21,25.89039050754626,summer
New York,2010-06-22,23.40725163325395,summer
New York,2010-06-23,20.382545754717505,summer
New York,2010-06-24,26.486673665495506,summer
New York,2010-06-25,31.01224826694677,summer
New York,2010-06-26,22.99095194043157,summer
New York,2010-06-27,26.718009731165733,summer
New York,2010-06-28,19.806551036154456,summer
New York,2010-06-29,21.792489070741716,summer
New York,2010-06-30,21.17324344395008,summer
New York,2010-07-01,30.637437819883708,summer
New York,2010-07-02,21.68767385672711,summer
New York,2010-07-03,27.301695500276956,summer
New York,2010-07-04,23.391144084841073,summer
New York,2010-07-05,26.34548021294226,summer
New York,2010-07-06,25.08630495855612,summer
New York,2010-07-07,25.40144126049999,summer
New York,2010-07-08,28.10784847493658,summer
New York,2010-07-09,23.238690926970936,summer
New York,2010-07-10,22.977115629033047,summer
New York,2010-07-11,29.287580634071844,summer
New York,2010-07-12,26.69410016784492,summer
New York,2010-07-13,25.15019355657472,summer
New York,2010-07-14,24.612995697909348,summer
New York,2010-07-15,21.86925864001803,summer
New York,2010-07-16,29.67021725411037,summer
New York,2010-07-17,20.824226966796626,summer
New York,2010-07-18,23.78900126275604,summer
New York,2010-07-19,16.38652700596484,summer
New York,2010-07-20,21.456676882968843,summer
New York,2010-07-21,34.54331167085573,summer
New York,2010-07-22,21.573219395525317,summer
New York,2010-07-23,20.893296580336397,summer
New York,2010-07-24,28.34098147385923,summer
New York,2010-07-25,28.585064174418363,summer
New York,2010-07-26,21.32390467047062,summer
New York,2010-07-27,26.923235795462887,summer
New York,2010-07-28,13.909680421053396,summer
New York,2010-07-29,24.05242559247513,summer
New York,2010-07-30,25.883387021062642,summer
New York,2010-07-31,23.931052879944957,summer
New York,2010-08-01,26.703218058228686,summer
New York,2010-08-02,21.639491189399934,summer
New York,2010-08-03,37.11353988569995,summer
New York,2010-08-04,27.794120467307494,summer
New York,2010-08-05,33.45009002554528,summer
New York,2010-08-06,31.63370373990363,summer
New York,2010-08-07,23.340678544436955,summer
New York,2010-08-08,18.11664159550073,summer
New York,2010-08-09,26.48842196216416,summer
New York,2010-08-10,27.56708078850707,summer
New York,2010-08-11,23.417521785317664,summer
New York,2010-08-12,19.762210203648728,summer
New York,2010-08-13,28.256986678617483,summer
New York,2010-08-14,15.247691514534004,summer
New York,2010-08-15,25.04578728566603,summer
New York,2010-08-16,24.800626854316583,summer
New York,2010-08-17,14.866987253265043,summer
New York,2010-08-18,23.7057929765661,summer
New York,2010-08-19,26.631883107897856,summer
New York,2010-08-20,21.295268878575715,summer
New York,2010-08-21,30.996236110016337,summer
New York,2010-08-22,23.56565122363927,summer
New York,2010-08-23,28.120367757270927,summer
New York,2010-08-24,27.58838999153906,summer
New York,2010-08-25,24.77624689889362,summer
New York,2010-08-26,22.898659613757978,summer
New York,2010-08-27,25.44604157606829,summer
New York,2010-08-28,26.396073384511755,summer
New York,2010-08-29,28.28574189242434,summer
New York,2010-08-30,27.857301521680842,summer
New York,2010-08-31,28.095687733337595,summer
New York,2010-09-01,12.738884798922173,autumn
New York,2010-09-02,10.941403957410417,autumn
New York,2010-09-03,19.345017283867485,autumn
New York,2010-09-04,12.11536484721163,autumn
New York,2010-09-05,4.0540604527653485,autumn
New York,2010-09-06,12.846342126667333,autumn
New York,2010-09-07,18.72589736584984,autumn
New York,2010-09-08,15.712777921015276,autumn
New York,2010-09-09,18.11934102996379,autumn
New York,2010-09-10,13.60724435704922,autumn
New York,2010-09-11,24.94068234582725,autumn
New York,2010-09-12,11.813456789953378,autumn
New York,2010-09-13,7.5807916055162226,autumn
New York,2010-09-14,8.91243424652127,autumn
New York,2010-09-15,15.458725963809528,autumn
New York,2010-09-16,14.56284141418321,autumn
New York,2010-09-17,17.2448406427323,autumn
New York,2010-09-18,27.06505842470211,autumn
New York,2010-09-19,25.216873574102195,autumn
New York,2010-09-20,15.683321705698667,autumn
New York,2010-09-21,17.867303903039453,autumn
New York,2010-09-22,11.724294572634518,autumn
New York,2010-09-23,9.810971487301549,autumn
New York,2010-09-24,15.15022346244033,autumn
New York,2010-09-25,16.216356863649885,autumn
New York,2010-09-26,20.060466313675224,autumn
New York,2010-09-27,20.86463984184724,autumn
New York,2010-09-28,12.971722738792486,autumn
New York,2010-09-29,10.785060973483496,autumn
New York,2010-09-30,24.083921842226562,autumn
New York,2010-10-01,13.507577990186988,autumn
New York,2010-10-02,22.01268592466972,autumn
New York,2010-10-03,20.36976659804492,autumn
New York,2010-10-04,15.777771187695697,autumn
New York,2010-10-05,19.15123019116784,autumn
New York,2010-10-06,14.99736926471976,autumn
New York,2010-10-07,18.025996513949437,autumn
New York,2010-10-08,10.802538425381549,autumn
New York,2010-10-09,16.09757537005616,autumn
New York,2010-10-10,18.481032523629427,autumn
New York,2010-10-11,17.243370843875724,autumn
New York,2010-10-12,15.56135346557477,autumn
New York,2010-10-13,12.792454128742108,autumn
New York,2010-10-14,9.207046353051814,autumn
New York,2010-10-15,20.569983093357735,autumn
New York,2010-10-16,17.476013073998068,autumn
New York,2010-10-17,15.309436303974067,autumn
New York,2010-10-18,23.669358823300605,autumn
New York,2010-10-19,17.77997162308075,autumn
New York,2010-10-20,19.85287832870418,autumn
New York,2010-10-21,11.990358896791,autumn
New York,2010-10-22,11.544828545062604,autumn
New York,2010-10-23,21.995786627195198,autumn
New York,2010-10-24,10.566665160880397,autumn
New York,2010-10-25,9.586862493820908,autumn
New York,2010-10-26,13.24602264313494,autumn
New York,2010-10-27,15.808913199933073,autumn
New York,2010-10-28,2.161876455442977,autumn
New York,2010-10-29,16.266280173693836,autumn
New York,2010-10-30,10.902893847200303,autumn
New York,2010-10-31,7.586610027424797,autumn
New York,2010-11-01,16.351315907181835,autumn
New York,2010-11-02,10.590988238199843,autumn
New York,2010-11-03,22.019200557884766,autumn
New York,2010-11-04,10.790692431312305,autumn
New York,2010-11-05,15.314938325736742,autumn
New York,2010-11-06,16.47551227972308,autumn
New York,2010-11-07,8.599326936551652,autumn
New York,2010-11-08,12.305737644321608,autumn
New York,2010-11-09,17.000136002455683,autumn
New York,2010-11-10,21.644729659075352,autumn
New York,2010-11-11,22.981890635773617,autumn
New York,2010-11-12,10.464432132326593,autumn
New York,2010-11-13,25.44035741241829,autumn
New York,2010-11-14,10.093816232250502,autumn
New York,2010-11-15,20.659785385397228,autumn
New York,2010-11-16,15.449778980071343,autumn
New York,2010-11-17,22.60404504853515,autumn
New York,2010-11-18,14.854422436103178,autumn
New York,2010-11-19,16.575957046425742,autumn
New York,2010-11-20,15.840663126396109,autumn
New York,2010-11-21,18.730777443690645,autumn
New York,2010-11-22,4.664414569513095,autumn
New York,2010-11-23,13.453615174831379,autumn
New York,2010-11-24,10.797637620076415,autumn
New York,2010-11-25,20.35917830461612,autumn
New York,2010-11-26,11.669890512760613,autumn
New York,2010-11-27,17.61124560900361,autumn
New York,2010-11-28,15.367535656492658,autumn
New York,2010-11-29,14.674078455860938,autumn
New York,2010-11-30,8.944097047800282,autumn
New York,2010-12-01,5.30057447914699,winter
New York,2010-12-02,0.16731384628882257,winter
New York,2010-12-03,2.008852052181388,winter
New York,2010-12-04,-7.468068019831767,winter
New York,2010-12-05,4.502915999349085,winter
New York,2010-12-06,3.9372571273417813,winter
New York,2010-12-07,-9.747875073939978,winter
New York,2010-12-08,1.7649001086186749,winter
New York,2010-12-09,-8.136253353243744,winter
New York,2010-12-10,-5.942459649490052,winter
New York,2010-12-11,4.406662846859027,winter
New York,2010-12-12,3.4253921701091,winter
New York,2010-12-13,2.0448023113374116,winter
New York,2010-12-14,-4.515853063209612,winter
New York,2010-12-15,7.260635795100795,winter
New York,2010-12-16,-7.97515507259019,winter
New York,2010-12-17,2.3640153721372115,winter
New York,2010-12-18,3.012637148524367,winter
New York,2010-12-19,-1.6923926204000312,winter
New York,2010-12-20,0.07280347408942422,winter
New York,2010-12-21,6.738190883187275,winter
New York,2010-12-22,3.608278853011022,winter
New York,2010-12-23,0.14850223718840563,winter
New York,2010-12-24,3.3156981042027307,winter
New York,2010-12-25,0.5258788872487792,winter
New York,2010-12-26,1.8122241576374296,winter
New York,2010-12-27,-2.105248621507478,winter
New York,2010-12-28,2.6079101717544146,winter
New York,2010-12-29,-1.3552643131293232,winter
New York,2010-12-30,0.8881919652596413,winter
New York,2010-12-31,0.24690707165974018,winter
New York,2011-01-01,0.3357554379179345,winter
New York,2011-01-02,0.17819711836379515,winter
New York,2011-01-03,-3.394332461742893,winter
New York,2011-01-04,-2.7761972700834114,winter
New York,2011-01-05,0.5227707294365507,winter
New York,2011-01-06,0.4025912496490387,winter
New York,2011-01-07,8.174369232316513,winter
New York,2011-01-08,-9.625502812130062,winter
New York,2011-01-09,3.8658948288283934,winter
New York,2011-01-10,-10.445821575921954,winter
New York,2011-01-11,4.5298263022779075,winter
New York,2011-01-12,-4.266240333819148,winter
New York,2011-01-13,-4.02222383515161,winter
New York,2011-01-14,-4.777586506517243,winter
New York,2011-01-15,-1.5660923760650833,winter
New York,2011-01-16,-7.325666544886969,winter
New York,2011-01-17,-8.35550426099061,winter
New York,2011-01-18,-5.302253199630268,winter
New York,2011-01-19,10.640506351039832,winter
New York,2011-01-20,-10.669111983972119,winter
New York,2011-01-21,-0.2864074027227467,winter
New York,2011-01-22,1.090767139529307,winter
New York,2011-01-23,4.330592740556039,winter
New York,2011-01-24,8.730797213196693,winter
New York,2011-01-25,0.023329018556280758,winter
New York,2011-01-26,8.41672769785294,winter
New York,2011-01-27,4.438177861782464,winter
New York,2011-01-28,3.4660396431142826,winter
New York,2011-01-29,5.151261967124997,winter
New York,2011-01-30,-0.01155657363933002,winter
New York,2011-01-31,9.571943594751174,winter
New York,2011-02-01,2.531446005223497,winter
New York,2011-02-02,-1.3664319732037402,winter
New York,2011-02-03,8.261719515860035,winter
New York,2011-02-04,5.671076543747234,winter
New York,2011-02-05,-2.3498490808251176,winter
New York,2011-02-06,2.689375734018731,winter
New York,2011-02-07,-2.099023158878944,winter
New York,2011-02-08,-2.0179819325206756,winter
New York,2011-02-09,8.896034584053039,winter
New York,2011-02-10,5.9322260223880665,winter
New York,2011-02-11,1.7147117686615287,winter
New York,2011-02-12,3.336466774636721,winter
New York,2011-02-13,-3.4857180844694087,winter
New York,2011-02-14,-0.5823937218110989,winter
New York,2011-02-15,1.66731804464693,winter
New York,2011-02-16,-3.255475666229791,winter
New York,2011-02-17,-5.81868472884638,winter
New York,2011-02-18,-6.820671648230542,winter
New York,2011-02-19,0.421812543542645,winter
New York,2011-02-20,-0.3851264828728146,winter
New York,2011-02-21,3.204434927596865,winter
New York,2011-02-22,5.391772651813249,winter
New York,2011-02-23,-6.1219437092933235,winter
New York,2011-02-24,3.4417756524394143,winter
New York,2011-02-25,2.5469299124322475,winter
New York,2011-02-26,1.1098411797455479,winter
New York,2011-02-27,7.662845115033429,winter
New York,2011-02-28,5.244119900053875,winter
New York,2011-03-01,17.31889529004061,spring
New York,2011-03-02,14.859889076228939,spring
New York,2011-03-03,10.658213174749084,spring
New York,2011-03-04,5.842104660432493,spring
New York,2011-03-05,12.576820759720357,spring
New York,2011-03-06,7.996933934935727,spring
New York,2011-03-07,11.166600744744866,spring
New York,2011-03-08,12.269899810054746,spring
New York,2011-03-09,8.001471779571723,spring
New York,2011-03-10,5.669870317720041,spring
New York,2011-03-11,18.376334109335392,spring
New York,2011-03-12,14.591137897540882,spring
New York,2011-03-13,6.245675580266273,spring
New York,2011-03-14,15.45276423087465,spring
New York,2011-03-15,22.573686242767927,spring
New York,2011-03-16,7.721974093145317,spring
New York,2011-03-17,18.55252397007476,spring
New York,2011-03-18,8.537935832239521,spring
New York,2011-03-19,4.629157251238264,spring
New York,2011-03-20,13.268684853370782,spring
New York,2011-03-21,8.78646676944426,spring
New York,2011-03-22,8.531644010181246,spring
New York,2011-03-23,9.761532852314451,spring
New York,2011-03-24,14.890705059829106,spring
New York,2011-03-25,9.556084212059368,spring
New York,2011-03-26,13.837356686419671,spring
New York,2011-03-27,2.930271693052653,spring
New York,2011-03-28,11.648956353663717,spring
New York,2011-03-29,9.526406573707167,spring
New York,2011-03-30,9.965007786264898,spring
New York,2011-03-31,11.390629902993552,spring
New York,2011-04-01,8.536327762111853,spring
New York,2011-04-02,9.141284810127003,spring
New York,2011-04-03,8.323226907094249,spring
New York,2011-04-04,11.735322585023134,spring
New York,2011-04-05,16.831423444162617,spring
New York,2011-04-06,7.583794436083181,spring
New York,2011-04-07,13.884542188390885,spring
New York,2011-04-08,12.19533446293465,spring
New York,2011-04-09,15.28722633937844,spring
New York,2011-04-10,15.311575229069229,spring
New York,2011-04-11,6.691715826631645,spring
New York,2011-04-12,-5.148362102717744,spring
New York,2011-04-13,14.76838992418796,spring
New York,2011-04-14,1.3901739664045483,spring
New York,2011-04-15,10.627993495633842,spring
New York,2011-04-16,7.413973856372683,spring
New York,2011-04-17,10.887892651649606,spring
New York,2011-04-18,13.145569439680294,spring
New York,2011-04-19,7.377356341155928,spring
New York,2011-04-20,9.399916789420942,spring
New York,2011-04-21,9.961529946591765,spring
New York,2011-04-22,5.41542763658416,spring
New York,2011-04-23,13.082409022385391,spring
New York,2011-04-24,7.670535064124423,spring
New York,2011-04-25,8.834677868286066,spring
New York,2011-04-26,3.2841705712847737,spring
New York,2011-04-27,2.079847401164761,spring
New York,2011-04-28,5.422447977143604,spring
New York,2011-04-29,3.2121931909388737,spring
New York,2011-04-30,13.10677817961028,spring
New York,2011-05-01,18.08091791976856,spring
New York,2011-05-02,15.496793265082278,spring
New York,2011-05-03,9.871172010213272,spring
New York,2011-05-04,12.174458224527672,spring
New York,2011-05-05,11.025219337266329,spring
New York,2011-05-06,12.271726960895961,spring
New York,2011-05-07,5.969590124971868,spring
New York,2011-05-08,5.900177146516979,spring
New York,2011-05-09,10.419644660272827,spring
New York,2011-05-10,6.107455374301898,spring
New York,2011-05-11,13.92827032712346,spring
New York,2011-05-12,16.426391280165703,spring
New York,2011-05-13,12.737215463182004,spring
New York,2011-05-14,18.587521899562407,spring
New York,2011-05-15,8.837195591015995,spring
New York,2011-05-16,17.55875698393181,spring
New York,2011-05-17,8.837549533850472,spring
New York,2011-05-18,4.0117479062129915,spring
New York,2011-05-19,2.960728175953257,spring
New York,2011-05-20,7.722297798281497,spring
New York,2011-05-21,8.007633096512835,spring
New York,2011-05-22,6.680319260803868,spring
New York,2011-05-23,7.919335722213873,spring
New York,2011-05-24,13.179020838901591,spring
New York,2011-05-25,19.69389456093726,spring
New York,2011-05-26,12.215963009330421,spring
New York,2011-05-27,12.03591979016478,spring
New York,2011-05-28,9.3217150870566,spring
New York,2011-05-29,0.27772671030927576,spring
New York,2011-05-30,8.169462409240625,spring
New York,2011-05-31,6.520442827902848,spring
New York,2011-06-01,22.455021637434797,summer
New York,2011-06-02,24.12054943467547,summer
New York,2011-06-03,27.69236369855915,summer
New York,2011-06-04,22.652549147906154,summer
New York,2011-06-05,23.052786653718815,summer
New York,2011-06-06,25.289581282783494,summer
New York,2011-06-07,20.85948054925057,summer
New York,2011-06-08,18.23073188598956,summer
New York,2011-06-09,27.328481532378063,summer
New York,2011-06-10,22.786520937600333,summer
New York,2011-06-11,18.915243523469016,summer
New York,2011-06-12,24.48398302722309,summer
New York,2011-06-13,27.040983488240222,summer
New York,2011-06-14,30.124016916312307,summer
New York,2011-06-15,24.790858492776806,summer
New York,2011-06-16,29.326624062893345,summer
New York,2011-06-17,23.894919108890328,summer
New York,2011-06-18,30.39692899793525,summer
New York,2011-06-19,32.41757022307738,summer
New York,2011-06-20,25.330254702914054,summer
New York,2011-06-21,23.402554521286717,summer
New York,2011-06-22,29.86847268855416,summer
New York,2011-06-23,26.38412021398621,summer
New York,2011-06-24,28.216019491694954,summer
New York,2011-06-25,31.76963473576612,summer
New York,2011-06-26,36.46394415443408,summer
New York,2011-06-27,22.535307312789605,summer
New York,2011-06-28,27.997890203895313,summer
New York,2011-06-29,18.959698093403905,summer
New York,2011-06-30,23.998090561077134,summer
New York,2011-07-01,17.96947683293534,summer
New York,2011-07-02,22.803432276295162,summer
New York,2011-07-03,26.155210023112527,summer
New York,2011-07-04,21.738354249945473,summer
New York,2011-07-05,31.308016149426237,summer
New York,2011-07-06,23.14314869205255,summer
New York,2011-07-07,27.300592813012635,summer
New York,2011-07-08,18.05661963238606,summer
New York,2011-07-09,29.172066853038054,summer
New York,2011-07-10,26.54875382184393,summer
New York,2011-07-11,30.19309551488805,summer
New York,2011-07-12,18.794464965121502,summer
New York,2011-07-13,23.425031816484807,summer
New York,2011-07-14,18.031983463614893,summer
New York,2011-07-15,21.29073245864036,summer
New York,2011-07-16,28.408781768653323,summer
New York,2011-07-17,19.92808975845168,summer
New York,2011-07-18,26.374949281165765,summer
New York,2011-07-19,21.76997587206246,summer
New York,2011-07-20,20.550870619363828,summer
New York,2011-07-21,30.260160857982925,summer
New York,2011-07-22,21.805843709355585,summer
New York,2011-07-23,33.508932858954495,summer
New York,2011-07-24,20.89393479576415,summer
New York,2011-07-25,18.461328924639137,summer
New York,2011-07-26,21.3410211721703,summer
New York,2011-07-27,21.848533346148564,summer
New York,2011-07-28,25.18983268423523,summer
New York,2011-07-29,26.68265962313525,summer
New York,2011-07-30,21.44585731945008,summer
New York,2011-07-31,16.297997581601575,summer
New York,2011-08-01,19.107853866113494,summer
New York,2011-08-02,24.128219921217543,summer
New York,2011-08-03,27.10854660849894,summer
New York,2011-08-04,19.443919638902507,summer
New York,2011-08-05,31.51873987222519,summer
New York,2011-08-06,26.591566231854358,summer
New York,2011-08-07,24.49969749507655,summer
New York,2011-08-08,25.96342734597431,summer
New York,2011-08-09,22.69035187793877,summer
New York,2011-08-10,31.925602220522062,summer
New York,2011-08-11,21.65346172271201,summer
New York,2011-08-12,25.801208173402628,summer
New York,2011-08-13,29.287423182201778,summer
New York,2011-08-14,33.426738489806695,summer
New York,2011-08-15,31.381526699440414,summer
New York,2011-08-16,25.296864657080306,summer
New York,2011-08-17,24.869390163909948,summer
New York,2011-08-18,28.288148330298252,summer
New York,2011-08-19,26.08311857073577,summer
New York,2011-08-20,13.75091950265124,summer
New York,2011-08-21,22.23886995801773,summer
New York,2011-08-22,20.736653075105544,summer
New York,2011-08-23,26.520733678791863,summer
New York,2011-08-24,31.9283017240304,summer
New York,2011-08-25,29.31354057070249,summer
New York,2011-08-26,28.29675536966222,summer
New York,2011-08-27,33.661848691202714,summer
New York,2011-08-28,23.30800552605569,summer
New York,2011-08-29,37.23888857785816,summer
New York,2011-08-30,25.28337036450811,summer
New York,2011-08-31,32.39132118383074,summer
New York,2011-09-01,18.475336100776662,autumn
New York,2011-09-02,6.711349031053167,autumn
New York,2011-09-03,13.678817597791792,autumn
New York,2011-09-04,8.726434489854372,autumn
New York,2011-09-05,14.754373425161269,autumn
New York,2011-09-06,16.257500713352442,autumn
New York,2011-09-07,22.46505297901086,autumn
New York,2011-09-08,7.896378703251779,autumn
New York,2011-09-09,17.582679755611558,autumn
New York,2011-09-10,12.161399644501289,autumn
New York,2011-09-11,16.659723362370247,autumn
New York,2011-09-12,17.640841764012084,autumn
New York,2011-09-13,17.503997168857644,autumn
New York,2011-09-14,13.159945125880306,autumn
New York,2011-09-15,11.165488239389862,autumn
New York,2011-09-16,9.493107651359189,autumn
New York,2011-09-17,14.079849605143586,autumn
New York,2011-09-18,18.69322803513144,autumn
New York,2011-09-19,11.852513005009662,autumn
New York,2011-09-20,17.485851141541687,autumn
New York,2011-09-21,12.44443489313211,autumn
New York,2011-09-22,14.92351776823525,autumn
New York,2011-09-23,20.644044879277146,autumn
New York,2011-09-24,13.332495205457338,autumn
New York,2011-09-25,16.036229741982545,autumn
New York,2011-09-26,12.278085605542023,autumn
New York,2011-09-27,12.18313251558961,autumn
New York,2011-09-28,13.606155395479307,autumn
New York,2011-09-29,19.183860151556168,autumn
New York,2011-09-30,14.568143244781453,autumn
New York,2011-10-01,23.005636824549608,autumn
New York,2011-10-02,11.876847897331595,autumn
New York,2011-10-03,23.748357670962378,autumn
New York,2011-10-04,8.897227409108881,autumn
New York,2011-10-05,17.374422001979415,autumn
New York,2011-10-06,13.278929254280422,autumn
New York,2011-10-07,8.185602830953975,autumn
New York,2011-10-08,14.921120534205073,autumn
New York,2011-10-09,8.833846474869604,autumn
New York,2011-10-10,20.87482735136522,autumn
New York,2011-10-11,13.416329854108003,autumn
New York,2011-10-12,12.717211302081319,autumn
New York,2011-10-13,5.845640796718586,autumn
